# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

256230 3 21.8375 26.7765 46.7867
256227 3 21.8643 24.0047 46.3508
256183 3 21.8798 22.6445 46.0483
256187 3 19.4746 26.8286 46.8149
256148 3 17.0656 26.8554 46.9237
256229 3 20.641 26.0936 46.6417
256185 3 20.6395 24.7185 46.5079
256186 3 18.2404 26.1501 46.7614
256146 3 18.176 24.7675 46.6115
256184 3 19.3913 24.1033 46.2987
256144 3 19.4009 22.7344 46.0613
256145 3 16.9948 24.0642 46.5938
256109 3 16.9954 22.681 46.448
256225 3 23.068 21.8883 45.7957
256182 3 20.6431 22.0005 45.8616
256143 3 18.2055 22.0179 46.1422
256441 3 30.2369 25.9407 46.6038
256381 3 30.2053 24.5443 46.2947
256329 3 24.3183 28.0644 47.0034
256443 3 29.1112 27.9398 47.117
256384 3 26.6908 28.0217 47.045
256383 3 29.0871 26.5759 46.7558
256380 3 29.0402 23.9228 45.9463
256328 3 26.7295 26.659 46.6598
256277 3 24.3421 26.7308 46.6351
256382 3 27.8914 25.9497 46.476
256326 3 27.8487 24.599 46.1304
256327 3 25.5162 25.9873 46.4423
256325 3 26.6494 23.9199 46.0096
256275 3 25.4529 24.6087 46.1693
256273 3 26.649 22.5589 45.6778
256274 3 24.2106 23.9853 46.0758
256226 3 24.25 22.5803 45.8922
256272 3 25.428 21.8702 45.5954
256324 3 29.0024 22.5488 45.7075
256378 3 30.2392 21.8666 45.4856
256323 3 27.829 21.8498 45.5196
256645 3 37.4997 28.3109 48.2569
256642 3 37.47 25.6124 47.356
256570 3 37.4408 24.2454 47.1098
256574 3 35.1344 28.4682 47.5816
256507 3 32.6984 28.5605 47.4162
256644 3 36.2918 27.6959 47.7728
256573 3 33.9014 27.8124 47.2844
256506 3 31.5045 27.9115 47.1938
256572 3 36.289 26.3909 47.3194
256569 3 36.2127 23.6927 46.7305
256442 3 31.4938 26.5609 46.7665
256505 3 33.856 26.4586 47.0063
256571 3 35.0406 25.7318 47.004
256503 3 34.98 24.3747 46.779
256504 3 32.6669 25.8281 46.7004
256440 3 32.6167 24.4939 46.4113
256502 3 33.7744 23.7525 46.5012
256439 3 31.398 23.8962 46.1665
256567 3 37.394 21.6445 46.3933
