LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

938 1 -28.29 87.3473 15 0 0 0
939 1 -27.06 88.0575 15 0 0 0
940 1 -29.52 89.4777 15 0 0 0
941 1 -28.29 90.1879 15 0 0 0
1053 1 -25.83 87.3473 15 0 0 0
1055 1 -27.06 89.4777 15 0 0 0
1056 1 -25.83 90.1879 15 0 0 0
1051 1 -24.6 85.2169 15 0 0 0
1052 1 -23.37 85.927 15 0 0 0
1054 1 -24.6 88.0575 15 0 0 0
1170 1 -22.14 85.2169 15 0 0 0
1171 1 -20.91 85.927 15 0 0 0
1172 1 -23.37 87.3473 15 0 0 0
1173 1 -22.14 88.0575 15 0 0 0
1174 1 -24.6 89.4777 15 0 0 0
1175 1 -23.37 90.1879 15 0 0 0
1293 1 -19.68 85.2169 15 0 0 0
1295 1 -20.91 87.3473 15 0 0 0
1296 1 -19.68 88.0575 15 0 0 0
1297 1 -22.14 89.4777 15 0 0 0
1298 1 -20.91 90.1879 15 0 0 0
1424 1 -19.68 89.4777 15 0 0 0
249 1 -46.74 92.3183 15 0 0 0
338 1 -46.74 93.7386 15 0 0 0
340 1 -46.74 96.5792 15 0 0 0
336 1 -45.51 91.6082 15 0 0 0
337 1 -44.28 92.3183 15 0 0 0
339 1 -45.51 94.4487 15 0 0 0
427 1 -43.05 91.6082 15 0 0 0
428 1 -41.82 92.3183 15 0 0 0
429 1 -44.28 93.7386 15 0 0 0
430 1 -43.05 94.4487 15 0 0 0
431 1 -45.51 95.869 15 0 0 0
432 1 -44.28 96.5792 15 0 0 0
522 1 -40.59 91.6082 15 0 0 0
524 1 -41.82 93.7386 15 0 0 0
525 1 -40.59 94.4487 15 0 0 0
526 1 -43.05 95.869 15 0 0 0
527 1 -41.82 96.5792 15 0 0 0
625 1 -40.59 95.869 15 0 0 0
523 1 -39.36 92.3183 15 0 0 0
621 1 -38.13 91.6082 15 0 0 0
622 1 -36.9 92.3183 15 0 0 0
623 1 -39.36 93.7386 15 0 0 0
624 1 -38.13 94.4487 15 0 0 0
626 1 -39.36 96.5792 15 0 0 0
724 1 -35.67 91.6082 15 0 0 0
725 1 -34.44 92.3183 15 0 0 0
726 1 -36.9 93.7386 15 0 0 0
727 1 -35.67 94.4487 15 0 0 0
728 1 -38.13 95.869 15 0 0 0
729 1 -36.9 96.5792 15 0 0 0
831 1 -33.21 91.6082 15 0 0 0
833 1 -34.44 93.7386 15 0 0 0
834 1 -33.21 94.4487 15 0 0 0
835 1 -35.67 95.869 15 0 0 0
836 1 -34.44 96.5792 15 0 0 0
946 1 -33.21 95.869 15 0 0 0
832 1 -31.98 92.3183 15 0 0 0
942 1 -30.75 91.6082 15 0 0 0
943 1 -29.52 92.3183 15 0 0 0
944 1 -31.98 93.7386 15 0 0 0
945 1 -30.75 94.4487 15 0 0 0
947 1 -31.98 96.5792 15 0 0 0
1057 1 -28.29 91.6082 15 0 0 0
1058 1 -27.06 92.3183 15 0 0 0
1059 1 -29.52 93.7386 15 0 0 0
1060 1 -28.29 94.4487 15 0 0 0
1061 1 -30.75 95.869 15 0 0 0
1062 1 -29.52 96.5792 15 0 0 0
1176 1 -25.83 91.6082 15 0 0 0
1178 1 -27.06 93.7386 15 0 0 0
1179 1 -25.83 94.4487 15 0 0 0
1180 1 -28.29 95.869 15 0 0 0
1181 1 -27.06 96.5792 15 0 0 0
1303 1 -25.83 95.869 15 0 0 0
1177 1 -24.6 92.3183 15 0 0 0
1299 1 -23.37 91.6082 15 0 0 0
1300 1 -22.14 92.3183 15 0 0 0
1301 1 -24.6 93.7386 15 0 0 0
1302 1 -23.37 94.4487 15 0 0 0
1304 1 -24.6 96.5792 15 0 0 0
1426 1 -20.91 91.6082 15 0 0 0
1427 1 -19.68 92.3183 15 0 0 0
1428 1 -22.14 93.7386 15 0 0 0
1429 1 -20.91 94.4487 15 0 0 0
1430 1 -23.37 95.869 15 0 0 0
1431 1 -22.14 96.5792 15 0 0 0
1559 1 -19.68 93.7386 15 0 0 0
1561 1 -20.91 95.869 15 0 0 0
1562 1 -19.68 96.5792 15 0 0 0
433 1 -46.74 97.9994 15 0 0 0
435 1 -46.74 100.84 15 0 0 0
532 1 -46.74 102.2603 15 0 0 0
434 1 -45.51 98.7096 15 0 0 0
528 1 -44.28 97.9994 15 0 0 0
529 1 -43.05 98.7096 15 0 0 0
530 1 -45.51 100.1299 15 0 0 0
531 1 -44.28 100.84 15 0 0 0
533 1 -45.51 102.9704 15 0 0 0
627 1 -41.82 97.9994 15 0 0 0
628 1 -40.59 98.7096 15 0 0 0
629 1 -43.05 100.1299 15 0 0 0
630 1 -41.82 100.84 15 0 0 0
631 1 -44.28 102.2603 15 0 0 0
